a#amarillo	amarillo	a	00385756
a#ambicioso	ambicioso	a	00745642 00104051
a#ambiental	ambiental	a	02943303 02943151
a#ambiguo	ambiguo	a	00430756 00895442 00102201 00896026
a#ambrosiano	ambrosiano	a	02616071
a#americano	americano	a	02927303 02927512
a#amerindio	amerindio	a	02928066
a#amigdaloide	amigdaloide	a	02619083
a#amigo	amigo	a	01077638
a#amistoso	amistoso	a	01074650 01246579 00560900
a#amoroso	amoroso	a	02530861 01463965
a#amplio	amplio	a	00527870 02560548 00106277 01383394 00476249 00475996 00526062
a#ampollar	ampollar	a	02618880
a#anafrodisiaco	anafrodisiaco	a	02137713
a#anafórico	anafórico	a	02938590
a#anaglífico	anaglífico	a	02619839
a#anal	anal	a	02620436
a#analfabeto	analfabeto	a	01421679
a#analístico	analístico	a	02625281
a#anamnéstico	anamnéstico	a	02620724
a#anaplásico	anaplásico	a	02621246
a#anarquista	anarquista	a	02621348
a#anastigmático	anastigmático	a	00108595
a#ancestral	ancestral	a	02604913
a#ancho	ancho	a	02560548 00106277 01446991
a#andaluz	andaluz	a	02621799
a#andino	andino	a	03025853
a#andorrano	andorrano	a	02978000
a#androgenético	androgenético	a	02621901
a#andrógino	andrógino	a	02621901
a#anejo	anejo	a	00160425
a#anexionista	anexionista	a	02626177
a#anexo	anexo	a	00160425 01973311
a#anfiteatral	anfiteatral	a	02618468
a#angelical	angelical	a	02870663
a#anginal	anginal	a	02623037
a#anglo-judío	anglo-judío	a	02922690
a#angustioso	angustioso	a	01711724
a#angélico	angélico	a	02870663
a#anictérico	anictérico	a	02623991
a#animado	animado	a	00119875 00981818 00118567 01565608
a#aniónico	aniónico	a	02930255
a#anormal	anormal	a	01595596
a#ansarino	ansarino	a	02628073
a#anseriforme	anseriforme	a	02628073
a#ansiolítico	ansiolítico	a	02631594
a#ansioso	ansioso	a	02456157 00888477 01737241 00811248 00919919 00810916
a#antagonista	antagonista	a	00760577
a#antepenúltimo	antepenúltimo	a	01015940
a#anterior	anterior	a	00126235 00130778 01729819 00122128
a#antibiótico	antibiótico	a	02629301
a#anticoagulante	anticoagulante	a	02629846
a#anticuario	anticuario	a	03043838
a#antiferromagnético	antiferromagnético	a	02605509
a#antifonal	antifonal	a	02630519
a#antifonario	antifonario	a	02630519
a#antiguo	antiguo	a	01638962 01639446 01730745 01729566 01536911 01728614 01640261 00669138
a#antigénico	antigénico	a	02630121
a#antimónico	antimónico	a	02630221
a#antipirético	antipirético	a	01170136
a#antipático	antipático	a	02375828
a#antitípico	antitípico	a	02631085
a#antiviral	antiviral	a	02605953
a#antracítico	antracítico	a	02628550
a#antropocéntrico	antropocéntrico	a	03135137
a#antropométrico	antropométrico	a	02629017
a#antártico	antártico	a	02444627
a#anual	anual	a	01442079 00678024 01969150
a#anunciado	anunciado	a	03152480
a#anuro	anuro	a	02631238
a#anurético	anurético	a	02631453
a#anádromo	anádromo	a	00109261
a#análogo	análogo	a	02071782 01221290 02071973
a#anómalo	anómalo	a	01596455
a#anónimo	anónimo	a	00236652 00236483 00120574 00120784
a#anósmico	anósmico	a	02627612
a#anúrico	anúrico	a	02631453
a#aorístico	aorístico	a	02631686
a#apacible	apacible	a	00302951 01134486 00438332 01272176
a#apagado	apagado	a	01651469
a#apalache	apalache	a	02635395
a#apareado	apareado	a	01482956
a#aparejado	aparejado	a	01093323
a#aparente	aparente	a	01873985
a#apasionante	apasionante	a	00921866 01344171 02307026
a#apegado	apegado	a	01465468
a#apelatorio	apelatorio	a	03044083
a#apetecido	apetecido	a	02526925
a#apetitoso	apetitoso	a	00133417 02997529
a#aplacable	aplacable	a	01784830
a#aplicable	aplicable	a	01834812 01975448
a#aplicado	aplicado	a	00311354
a#aplítico	aplítico	a	02632916
a#apnéico	apnéico	a	02633011
a#apocalíptico	apocalíptico	a	02633115
a#apofisario	apofisario	a	02634428
a#apolar	apolar	a	02751367
a#aponeurótico	aponeurótico	a	02634073
a#apoplectiforme	apoplectiforme	a	02634709
a#apostólico	apostólico	a	02859500
a#apropiado	apropiado	a	00562308 00134701 01000442 00852197 01878466 01020393 01661529 00138314 01371258 01370141 01020885 00051373 00135455 02034828 00051045 00510050
a#aproximado	aproximado	a	00448130 00915976 00451872
a#apsidal	apsidal	a	02636261
a#aptitudinal	aptitudinal	a	02636358
a#apto	apto	a	00138314
a#apuesto	apuesto	a	01948231 00218950
a#apícola	apícola	a	02632696
a#apócrifo	apócrifo	a	02633222
a#aquicultura	aquicultura	a	02790474
a#aquicultural	aquicultural	a	02790474
a#arado	arado	a	01832945
a#arbitrario	arbitrario	a	00718924 01370590
a#arbustivo	arbustivo	a	03021866
a#arbóreo	arbóreo	a	02573192 00141818
a#arcaico	arcaico	a	01639230
a#arcangélico	arcangélico	a	02638894
a#archidiocesano	archidiocesano	a	02639193
a#archiducal	archiducal	a	02639302
a#arcosaurio	arcosaurio	a	02640354
a#ardiente	ardiente	a	01726235 00886253 00475308 01248713
a#arenoso	arenoso	a	02231502 00503527 00142040
a#areolar	areolar	a	02640746
a#argentino	argentino	a	02966972 00283327
a#arisco	arisco	a	01135673 01139067 02258600 01142595 01466593
a#aristotélico	aristotélico	a	03028465
a#aritmético	aritmético	a	03044869
a#armenio	armenio	a	02625546
a#armilar	armilar	a	02641118
a#armonioso	armonioso	a	01163083
a#aromático	aromático	a	01052248
a#arquegónico	arquegónico	a	02639430
a#arqueológico	arqueológico	a	02638392
a#artesanal	artesanal	a	00673456
a#articulatorio	articulatorio	a	02643446
a#artificial	artificial	a	00073048 00073465 01571363 01573238 01680417
a#artificiosa	artificiosa	a	01310685
a#artiodáctilo	artiodáctilo	a	02698514 02643673
a#artrospóreo	artrospóreo	a	02642886
a#artrálgico	artrálgico	a	02642394
a#artrópodo	artrópodo	a	02642634
a#arturiano	arturiano	a	02643082
a#artístico	artístico	a	02991122 00069948 02393086
a#arábigo	arábigo	a	03044566 03044462
a#arácneo	arácneo	a	02637380
a#arácnido	arácnido	a	02637380
a#ascendente	ascendente	a	02484208 02484638
a#ascendiente	ascendiente	a	02484208
a#ascocarpo	ascocarpo	a	02644748
a#ascopórico	ascopórico	a	02644870
a#asertivo	asertivo	a	00156101
a#asignado	asignado	a	00846944
a#asintótico	asintótico	a	02929071
a#asmático	asmático	a	02633011
a#asociado	asociado	a	00793426
a#asociativo	asociativo	a	02645042 00157389
a#asombroso	asombroso	a	00645856 01282510 02359789
a#aspectual	aspectual	a	03045196
a#asteroidal	asteroidal	a	02980854
a#astragalar	astragalar	a	02646072
a#astuto	astuto	a	00147734 01813733 00438909 01307690 00148078 01310685 02466734
a#atento	atento	a	00638981 01977155 00020787 00639230 00091764 00163592 00021110 00162661 01195963 01194483 00164308
a#ateo	ateo	a	01784017
a#ateromatoso	ateromatoso	a	03008447
a#aterosclorótico	aterosclorótico	a	02647123
a#atlético	atlético	a	02907656
a#atontado	atontado	a	00437223 00435872 00875962
a#atractivo	atractivo	a	01358363 01808329 00167829 00166146 01807799 00168910 00168694 00167671
a#atrayente	atrayente	a	00167077
a#atribuible	atribuible	a	00171590
a#atroz	atroz	a	01263013 00580039 00193480 01131454 01803247 01126291 01626562
a#atómico	atómico	a	02884619 00610532
a#atónito	atónito	a	02357810 02358277
a#audaz	audaz	a	00066146 00250119 00249721
a#audible	audible	a	00173764
a#audiométrico	audiométrico	a	02648270
a#auricular	auricular	a	02979028
a#auscultatorio	auscultatorio	a	02650214
a#ausente	ausente	a	01847672 00165171
a#austral	austral	a	01605327
a#australopitecino	australopitecino	a	02650537
a#austroasiático	austroasiático	a	02650425
a#autacoide	autacoide	a	02650672
a#autentificado	autentificado	a	01115920
a#autocatalítico	autocatalítico	a	02651696
a#autolítico	autolítico	a	02652018
a#automatizado	automatizado	a	00182086
a#automotrices	automotrices	a	02926936
a#automotriz	automotriz	a	02926936
a#automático	automático	a	01499999 02522669 00181476
a#autonómico	autonómico	a	01062393
a#autorenovable	autorenovable	a	02795399
a#autoritario	autoritario	a	00713205
a#autorizado	autorizado	a	00178575 01958259
a#autosomal	autosomal	a	02956502
a#autotélico	autotélico	a	02652372
a#autotípico	autotípico	a	02653056
a#auténtico	auténtico	a	02460964 02469577 01115349 01115635 02469756 00135455 02465115
a#autóctono	autóctono	a	00180359 01036383
a#autógeno	autógeno	a	02651816
a#autónomo	autónomo	a	00728431 00728225 00863823 02522938 01062393
a#auxiliar	auxiliar	a	02354897 01854129
a#auxético	auxético	a	02653174
a#avanzado	avanzado	a	00816839 01876261 01840121 00198383 01208738 01211296 00819526
a#avascular	avascular	a	02874053
a#aveníceo	aveníceo	a	03130585
a#aversivo	aversivo	a	02997632
a#avivado	avivado	a	02014387
a#aviónico	aviónico	a	02654216
a#axial	axial	a	02654894
a#axilar	axilar	a	02655180 03133666
a#axiomático	axiomático	a	02653385
a#axónico	axónico	a	02655431
a#azonal	azonal	a	02590057
a#azul	azul	a	00370869
a#aéreo	aéreo	a	01380267
a#aórtico	aórtico	a	02631812
a#aún_no_nacido	aún_no_nacido	a	01733661
a#bacanal	bacanal	a	02656801
a#bacteriofágico	bacteriofágico	a	02657454
a#bacteriológico	bacteriológico	a	02914740
a#bacteroidal	bacteroidal	a	02657741
a#bahai	bahai	a	02657966
a#bajo	bajo	a	01206474 01455888 02492719 01207282 00703615 01215935 01133017 01212469 01207546 02336904 02386612 00904745 01893303 01215421 01592857 01951008
a#balzaquiano	balzaquiano	a	03028863
a#banda_ancha	banda_ancha	a	02671038
a#baptismal	baptismal	a	03047071
a#barato	barato	a	00934199 00882742 00935103
a#barográfico	barográfico	a	02658737
a#basofílico	basofílico	a	03008659
a#basto	basto	a	01950198
a#basílico	basílico	a	02659931
a#batolítico	batolítico	a	02660164
a#batracio	batracio	a	02631238
a#bebido	bebido	a	00797299
a#behaviorista	behaviorista	a	02660651
a#belemnítico	belemnítico	a	02661099
a#belga	belga	a	02960507
a#bello	bello	a	00218305 01484342 00217728
a#bencílico	bencílico	a	02662142
a#benedictino	benedictino	a	03047611 03047501
a#benigno	benigno	a	02594565
a#bibliológico	bibliológico	a	02663351
a#bibliopólico	bibliopólico	a	02663040
a#bibliotecológico	bibliotecológico	a	02663145
a#bibliófilo	bibliófilo	a	02662933
a#bibliólatra	bibliólatra	a	02662692
a#bicameral	bicameral	a	00233263
a#bien	bien	a	01171213 02081114
a#biliar	biliar	a	02663950
a#bilingüe	bilingüe	a	01545777
a#billonésimo	billonésimo	a	02212698
a#bimilenario	bimilenario	a	02664592
a#binario	binario	a	02664700 02216985
a#binómico	binómico	a	03048558
a#biocatalítico	biocatalítico	a	02664825
a#biologista	biologista	a	02666029
a#biológico	biológico	a	01405904 02665803
a#biosintético	biosintético	a	02666530
a#biosistemático	biosistemático	a	02666637
a#biotípico	biotípico	a	02666852
a#biovular	biovular	a	02933807
a#bipolar	bipolar	a	02838374
a#biseccional	biseccional	a	02837404
a#bisemanal	bisemanal	a	01968721
a#bisexual	bisexual	a	01203147
a#bismarckiano	bismarckiano	a	03029133
a#bismutal	bismutal	a	02837489
a#bistrot	bistrot	a	02837910
a#biungulado	biungulado	a	02698514
a#biónico	biónico	a	02666434
a#blanco	blanco	a	01130932 00243180 00272950 00434384 00393105
a#blando	blando	a	01156925 01026552 01156112 02404306 02448166 01152746 01159531 01154229
a#blastocélico	blastocélico	a	03050012
a#blastodermático	blastodermático	a	03050164
a#blastogénico	blastogénico	a	02667148
a#blastomérico	blastomérico	a	03050324
a#blastular	blastular	a	03050716
a#blastómero	blastómero	a	03050324
a#bloqueado	bloqueado	a	00778161
a#bobinado	bobinado	a	02317327
a#bolchevique	bolchevique	a	02875499
a#bolométrico	bolométrico	a	02667637
a#bonito	bonito	a	01586342 00217728 00407151 00220082
a#booleano	booleano	a	02667741
a#boreal	boreal	a	01604453 03133413
a#borracho	borracho	a	00798491 00798103 00797299
a#boscoso	boscoso	a	02573859
a#boskopoide	boskopoide	a	02668153
a#bovino	bovino	a	02842185
a#brahmánico	brahmánico	a	02669806
a#braquiuro	braquiuro	a	02669373
a#braquiópodo	braquiópodo	a	02669223
a#brasileño	brasileño	a	02966829
a#bregmático	bregmático	a	02670678
a#breve	breve	a	01442826
a#brillante	brillante	a	00279618 00805810 00278551 01285376 01812237 01677957 01335156 00281657 00281173 02342608 00402855 00282675
a#británico	británico	a	02958017 03132826 03022177
a#brusco	brusco	a	02359958 01145151 00640660
a#brutal	brutal	a	02511528 01263013 01676517 01263445 01949859 01123879
a#bubónico	bubónico	a	03051194
a#bucal	bucal	a	02671795
a#buen	buen	a	01163759 01983162 01128871 01661289 01993408 01586752 01048762 00775611
a#bueno	bueno	a	01129977 01116026 01123148 01333477 01879261 01171213 01361414 02558528 01166413 01661289 00955626 01068306 01586752 01048762 00064787
a#burgués	burgués	a	00260695 00297598 00260780
a#burlón	burlón	a	01995596
a#burocrático	burocrático	a	03051619
a#buscado	buscado	a	02526925
a#báltico	báltico	a	02962551
a#bárbaro	bárbaro	a	01263013 01676517 02393670 00412788 01123879 00884501
a#básico	básico	a	02719395 01855764 00901060 00026168 02295298 01277097 00901826 00656507 00699085
a#bélico	bélico	a	01742715 00082766
a#bíblico	bíblico	a	02854747 02854521
a#bórico	bórico	a	02668058
a#bóvido	bóvido	a	02842185
a#cacodílico	cacodílico	a	02672886
a#cadavérico	cadavérico	a	02673139
a#calceiforme	calceiforme	a	02674148
a#calcáreo	calcáreo	a	00388571 02673969
a#caliciforme	caliciforme	a	02675856
a#calicinal	calicinal	a	02675856
a#calicino	calicino	a	02675856
a#calicular	calicular	a	02676046
a#caliente	caliente	a	01726021 00445308 02131668
a#calisténico	calisténico	a	02675196
a#calmado	calmado	a	00088658 00116463 00087152
a#caluroso	caluroso	a	02530861
a#calvo	calvo	a	00210848
a#campesino	campesino	a	02051788
a#cancelar	cancelar	a	00893878
a#cancroideo	cancroideo	a	02677231
a#canicular	canicular	a	02677549
a#canino	canino	a	02677861
a#cantonal	cantonal	a	03052963
a#cantor	cantor	a	03138122
a#capacitivo	capacitivo	a	02678001
a#capaz	capaz	a	00306314 01017439 00852197 01020393 00001740 00308015 00510348 01371258 01370141 01020885 00051373 00135455 00051045 00306663
a#capital	capital	a	01467919 02161982
a#capitalista	capitalista	a	03000110
a#caprichoso	caprichoso	a	00719442 01842304
a#capsular	capsular	a	02678677 02678850
a#característico	característico	a	00356926
a#carbonífero	carbonífero	a	03053044
a#cardiográfico	cardiográfico	a	02680151
a#cardíaco	cardíaco	a	02843717
a#cargo_imprevisible	cargo_imprevisible	a	00594146
a#cargo_irregular	cargo_irregular	a	00594146
a#carinal	carinal	a	02680492
a#carismático	carismático	a	00167077
a#cariñoso	cariñoso	a	02448889 01464700 01463965 01464433
a#carlovingio	carlovingio	a	02680977
a#carmelita	carmelita	a	03053199
a#carnal	carnal	a	02667275
a#carnoso	carnoso	a	02729339
a#caro	caro	a	00933154 00933599
a#carolingio	carolingio	a	02680977
a#carpal	carpal	a	03053336
a#cartesiano	cartesiano	a	03026758
a#cartilaginoso	cartilaginoso	a	02681776
a#cartográfico	cartográfico	a	02681881
a#cartujo	cartujo	a	02682039
a#carunculado	carunculado	a	02682134
a#casado	casado	a	01481612
a#casual	casual	a	01798162 00749749 01339203
a#cataforético	cataforético	a	02718845
a#catalán	catalán	a	03053859 03054020
a#catalítico	catalítico	a	02683049
a#catamenial	catamenial	a	02879273
a#cataplástico	cataplástico	a	02683315
a#catarral	catarral	a	02683650
a#catecismal	catecismal	a	02981935
a#categórico	categórico	a	02683869
a#catiónico	catiónico	a	02930387
a#catéxico	catéxico	a	02684198
a#católico	católico	a	02920951
a#caucásico	caucásico	a	02843959
a#cautivador	cautivador	a	00217728
a#cecal	cecal	a	02684742
a#cefalópodo	cefalópodo	a	02688369
a#celeste	celeste	a	01179345 02684971 02685153
a#celestial	celestial	a	01178974 02684971
a#celoso	celoso	a	02464105 00888765
a#celular	celular	a	00327031
a#cenogenético	cenogenético	a	02687191
a#cenozoico	cenozoico	a	02687333
a#censurable	censurable	a	01321529 02035765 00018850
a#central	central	a	00329831 00330644 01277097 00656507
a#centralista	centralista	a	02688016
a#centrosómico	centrosómico	a	02688263
a#centésimo	centésimo	a	02209423
a#cercado	cercado	a	01656628
a#cercano	cercano	a	00450147 00451510 00444519 00452883 00446921 00445169
a#cerebral	cerebral	a	02688974 01927455
a#cerebroespinal	cerebroespinal	a	02689112
a#ceremoniero	ceremoniero	a	01042703
a#ceremonioso	ceremonioso	a	01042703
a#cerrado	cerrado	a	01657760 01986349 01655162 01351302 02509484 02002580 01653857 00558738 02541012 00287962 00288498 01652782 01653538
a#certero	certero	a	00965176
a#certificado	certificado	a	00342250 01958027 01115920
a#ceruminoso	ceruminoso	a	02689782
a#cervical	cervical	a	02927169
a#cervino	cervino	a	02689889
a#cervuno	cervuno	a	02689889
a#cerámica	cerámica	a	03015441
a#cerámico	cerámico	a	03015441 02727579
a#cesante	cesante	a	02673594
a#cesáreo	cesáreo	a	03029573
a#cetáseo	cetáseo	a	02689973
a#chamanista	chamanista	a	03135786
a#chamánico	chamánico	a	03135786
a#chico	chico	a	01392249
a#chino	chino	a	02964782
a#churchilliano	churchilliano	a	02696386
a#cibernético	cibernético	a	03057807
a#ciclópeo	ciclópeo	a	03058501
a#ciego	ciego	a	01746292 01926654 00798103 02158826 00192026 02159293
a#científico	científico	a	02793273 02084804
a#cierto	cierto	a	00700884
a#cigótico	cigótico	a	02882275
a#cincuecentenario	cincuecentenario	a	03108429
a#circular	circular	a	02044860 00676271
a#circulativo	circulativo	a	02951565
a#circulatorio	circulatorio	a	02951306
a#cirílico	cirílico	a	03059033
a#citoarquitectural	citoarquitectural	a	02708334
a#citoarquitectónico	citoarquitectónico	a	02708334
a#citogenético	citogenético	a	02709441
a#citoplasmático	citoplasmático	a	02708776
a#citoplástico	citoplástico	a	02708931
a#civil	civil	a	02697116 02696920 00412355 01518161 01517921
a#clamador	clamador	a	02697677
a#claro	claro	a	01405047 00269989 00701299 00428404 00460735 00542359 00408660 00779374 00766102 00429909 01906464 00431447 00244054 00779819 00431774 01618376 00409207
a#clasicista	clasicista	a	02919986
a#clasista	clasista	a	01203703
a#clemente	clemente	a	00438166
a#clerical	clerical	a	02697911
a#climático	climático	a	03055374
a#clonal	clonal	a	02698301
a#clásico	clásico	a	00611281 02295098 00413622
a#clínico	clínico	a	02885529
a#clónico	clónico	a	02698301
a#co-referencial	co-referencial	a	02704005
a#co-referente	co-referente	a	02704005
a#co-relacional	co-relacional	a	02704461
a#coccígeo	coccígeo	a	02699011
a#cockney	cockney	a	03055543
a#coclear	coclear	a	03014655
a#cognitivo	cognitivo	a	02898584
a#coherente	coherente	a	01925708 00053384 00464513
a#coital	coital	a	02887741
a#colectivo	colectivo	a	02152716 00298293 02112701 00466808
a#coloidal	coloidal	a	02903946
a#colombino	colombino	a	03029984
a#coloquial	coloquial	a	01045963 00259820
a#colorimétrico	colorimétrico	a	02700615
a#colosal	colosal	a	01389170 01385255 01388062
a#colónico	colónico	a	02700317
a#combinado	combinado	a	01329830
a#combinatorio	combinatorio	a	00472694
a#comercial	comercial	a	02346878 00483146 03137558
a#cometario	cometario	a	02980696
a#como_el_amento	como_el_amento	a	02684482
a#como_el_betún	como_el_betún	a	03048971
a#como_la_maleza	como_la_maleza	a	02539717
a#como_natilla	como_natilla	a	02708140
a#como_un_babuino	como_un_babuino	a	02656464
a#como_un_brezal	como_un_brezal	a	02739013
a#como_un_vertedero	como_un_vertedero	a	02715047
a#como_una_baya	como_una_baya	a	02656699
a#como_una_catapulta	como_una_catapulta	a	02683419
a#como_una_margarita	como_una_margarita	a	03059477
a#como_una_vejiga	como_una_vejiga	a	03049350
a#compacto	compacto	a	00502180 01506770 00539009
a#comparable	comparable	a	00504172 00503982 00504431
a#comparativo	comparativo	a	00006032
a#compasivo	compasivo	a	01158453
a#compatible	compatible	a	00509039 00509576 02072923 00507464
a#competente	competente	a	00839619 02226162
a#complejo	complejo	a	02177584 02176178
a#complementario	complementario	a	02381963 00049016 00049879
a#completo	completo	a	00516360 00525453 00522885 00106020 01750386 01319434 00520214 00005107 00515380 01003277 00005205 00526062
a#complicado	complicado	a	02177584 01795933
a#comprensible	comprensible	a	00533452 00532892 00429355
a#comprensivo	comprensivo	a	00506601 01736883 02374914
a#comprometido	comprometido	a	00157925
a#computable	computable	a	00301432
a#computacional	computacional	a	02907473
a#comunicativo	comunicativo	a	02956371
a#comunista	comunista	a	02874876
a#comunitario	comunitario	a	00493012 02700918
a#común	común	a	02346557 02152473 00487525 01593079 00970249 01593649 00489108 00485711 01046226 00492677 01674926
a#con_agallas	con_agallas	a	01106989
a#con_peluca	con_peluca	a	02564546
a#con_tratamiento	con_tratamiento	a	01955272
a#conceptual	conceptual	a	00012362 00012071
a#concorde	concorde	a	00553478
a#concreto	concreto	a	02260477 00013160
a#condenable	condenable	a	02035765
a#condicional	condicional	a	00555325
a#condilar	condilar	a	02701548
a#conectado	conectado	a	01973311
a#confiadamente	confiadamente	a	00339599
a#conforme	conforme	a	00117106
a#confrontacional	confrontacional	a	02701775
